# JMP-table dispatch audit
# total sites: 5450
#
# Summary:
#   static_target           5142  (JMP with statically resolved target — safe)
#   in_function_switch         0  (JMP(PC,Dn.W) compiled to in-function switch+goto — safe, this is the Duff's-device fix)
#   dynamic_register          56  (JMP (An)/(d,An)/(An,Xn) — runtime address from register, safe via call_by_address)
#   fallback_hybrid                — JMP(PC,Dn.W) routed through hybrid_jmp_interpret; subdivided:
#     function_entry          99    (base IS a registered function — call_by_address resolves it directly)
#     bra_w_trampoline         0    (base opcode = 0x6000; runtime miss feedback works)
#     offset_table           151    (base is a dc.w (target-base) table; 1+ entries decode to functions — runtime resolves it)
#     INTERIOR_UNRESOLVED      2    (DANGER: base is interior to a function, NOT one of the safe patterns above — silent failure class like pre-fix CPZ)
#     external_unresolved      0    (base outside any known function — investigate)
#   unsupported                0  (decoder hit a JMP mode the emitter doesn't handle)
#
# When `interior_unresolved` is non-zero, inspect each site — these are
# Sonic-2-CPZ-style silent-failure candidates. Either the recompiler's
# Duff's-device probe (probe_pc_idx_targets) didn't match, or the table
# really is a new pattern that needs new codegen support.
#
# Format: <jmp_addr>  in func <func>  base <base>  kind=<kind>[ targets=N]

$069638  in func $0695F6  base $084248  kind=static_target
$069670  in func $06964A  base $01ABC6  kind=static_target
$0696A4  in func $0696A0  base $084088  kind=static_target
$0696DC  in func $0696DC  base $0848B2  kind=static_target
$0696FC  in func $0696F2  base $0845C8  kind=static_target
$06975A  in func $069748  base $0852F8  kind=static_target
$069782  in func $069760  base $084948  kind=static_target
$069846  in func $069846  base $0848B2  kind=static_target
$0698DE  in func $0698C6  base $08493C  kind=static_target
$0698F4  in func $0698EE  base $0852C8  kind=static_target
$069962  in func $069962  base $08493C  kind=static_target
$069968  in func $069968  base $01ABB6  kind=static_target
$0699B8  in func $0699B2  base $01ABC6  kind=static_target
$0699E2  in func $0699D8  base $01ABC6  kind=static_target
$069A26  in func $069A12  base $01ABC6  kind=static_target
$069A5C  in func $069A42  base $01ABC6  kind=static_target
$069A88  in func $069A62  base $01ABC6  kind=static_target
$069B94  in func $069B86  base $084088  kind=static_target
$069C7E  in func $069C5E  base $085FAE  kind=static_target
$069C8C  in func $069C84  base $085AB8  kind=static_target
$069EF4  in func $069EC8  base $084088  kind=static_target
$069F86  in func $069F54  base $085968  kind=static_target
$069FB4  in func $069FA2  base $08493C  kind=static_target
$06A006  in func $069FD2  base $084088  kind=static_target
$06A012  in func $06A00C  base $0848B2  kind=static_target
$06A032  in func $06A032  base $0848B2  kind=static_target
$06A0BA  in func $06A0B4  base $0848C0  kind=static_target
$06A0FA  in func $06A0EA  base $0848B2  kind=static_target
$06A18E  in func $06A182  base $0848B2  kind=static_target
$06A26E  in func $06A26A  base $084088  kind=static_target
$06A2DC  in func $06A2C8  base $0848B2  kind=static_target
$06A2F2  in func $06A2E2  base $084A2C  kind=static_target
$06A31A  in func $06A306  base $084088  kind=static_target
$06A378  in func $06A374  base $0848B2  kind=static_target
$06A394  in func $06A394  base $0848B2  kind=static_target
$06A3A6  in func $06A3A2  base $0848B2  kind=static_target
$06A4C4  in func $06A4A4  base $08493C  kind=static_target
$06A4CA  in func $06A4CA  base $0852C8  kind=static_target
$06A540  in func $06A52C  base $01ABC6  kind=static_target
$06A558  in func $06A546  base $08493C  kind=static_target
$06A5D4  in func $06A5A4  base $084248  kind=static_target
$06A5DE  in func $06A5DA  base $0845C8  kind=static_target
$06A61C  in func $06A600  base $08442C  kind=static_target
$06A63A  in func $06A622  base $0845C4  kind=static_target
$06A644  in func $06A640  base $0845C8  kind=static_target
$06A67E  in func $06A67E  base $01ABC6  kind=static_target
$06A6F4  in func $06A6E0  base $0849B4  kind=static_target
$06A71C  in func $06A70C  base $0849B4  kind=static_target
$06A7BE  in func $06A776  base $01ABC6  kind=static_target
$06A7E0  in func $06A7C4  base $01ABC6  kind=static_target
$06A7E6  in func $06A7E6  base $01ABB6  kind=static_target
$06A894  in func $06A894  base $01ABB6  kind=static_target
$06A8E8  in func $06A8E8  base $01ABB6  kind=static_target
$06A910  in func $06A8EE  base $0852F8  kind=static_target
$06A938  in func $06A916  base $0852F8  kind=static_target
$06AAF4  in func $06AADE  base $084088  kind=static_target
$06ACE8  in func $06ACCE  base $085FAE  kind=static_target
$06AF20  in func $06AEEE  base $085968  kind=static_target
$06AF26  in func $06AF26  base $085CCC  kind=static_target
$06AF46  in func $06AF34  base $08493C  kind=static_target
$06AF96  in func $06AF92  base $084088  kind=static_target
$06AFA2  in func $06AF9C  base $0848B2  kind=static_target
$06AFDA  in func $06AFA8  base $06860A  kind=static_target
$06AFEA  in func $06AFDE  base $0848B2  kind=static_target
$06B088  in func $06B062  base $06860A  kind=static_target
$06B0EE  in func $06B0D8  base $0852F8  kind=static_target
$06B10A  in func $06B0F4  base $01ABC6  kind=static_target
$06B1CA  in func $06B1C4  base $0852D6  kind=static_target
$06B1E6  in func $06B1D0  base $084A44  kind=static_target
$06B1FA  in func $06B1F6  base $084068  kind=static_target
$06B234  in func $06B22C  base $084728  kind=static_target
$06B24C  in func $06B23A  base $084088  kind=static_target
$06B266  in func $06B252  base $085E7A  kind=static_target
$06B284  in func $06B284  base $0847A8  kind=static_target
$06B2C0  in func $06B296  base $01ABC6  kind=static_target
$06B31A  in func $06B31A  base $084428  kind=static_target
$06B340  in func $06B320  base $084088  kind=static_target
$06B3DE  in func $06B3BC  base $01ABC6  kind=static_target
$06B3EA  in func $06B3E4  base $0852D6  kind=static_target
$06B400  in func $06B3F0  base $01ABC6  kind=static_target
$06B418  in func $06B406  base $0849B4  kind=static_target
$06B478  in func $06B468  base $084428  kind=static_target
$06B4C0  in func $06B4A2  base $0849B4  kind=static_target
$06B514  in func $06B4EC  base $084088  kind=static_target
$06B52E  in func $06B52A  base $0856EC  kind=static_target
$06B5A8  in func $06B594  base $0849B4  kind=static_target
$06B5D0  in func $06B5C0  base $0849B4  kind=static_target
$06B5FA  in func $06B5EC  base $08495C  kind=static_target
$06B622  in func $06B60E  base $0843D6  kind=static_target
$06B6B6  in func $06B6A0  base $0848B2  kind=static_target
$06B730  in func $06B726  base $084088  kind=static_target
$06B75C  in func $06B75C  base $084728  kind=static_target
$06B77E  in func $06B762  base $0852C8  kind=static_target
$06B79E  in func $06B796  base $084A1A  kind=static_target
$06B7C4  in func $06B7A4  base $08493C  kind=static_target
$06B7DE  in func $06B7DE  base $01ABC6  kind=static_target
$06B826  in func $06B826  base $0848B2  kind=static_target
$06B84A  in func $06B844  base $000000  kind=dynamic_register
$06B8A4  in func $06B88C  base $06BCDA  kind=static_target
$06B8EA  in func $06B8EA  base $01ABC6  kind=static_target
$06B912  in func $06B8F0  base $01ABB6  kind=static_target
$06BC52  in func $06BC44  base $085FAE  kind=static_target
$06BCD8  in func $06BCD4  base $000000  kind=dynamic_register
$06BFA4  in func $06BF52  base $085968  kind=static_target
$06BFD2  in func $06BFC0  base $08493C  kind=static_target
$06C036  in func $06C032  base $084088  kind=static_target
$06C090  in func $06C090  base $01AB52  kind=static_target
$06C0A2  in func $06C096  base $06860A  kind=static_target
$06C0D4  in func $06C0D4  base $01AB52  kind=static_target
$06C106  in func $06C100  base $01AB52  kind=static_target
$06C118  in func $06C10C  base $0848B2  kind=static_target
$06C14A  in func $06C14A  base $0848B2  kind=static_target
$06C206  in func $06C1FC  base $085710  kind=static_target
$06C222  in func $06C222  base $08413C  kind=static_target
$06C2E0  in func $06C2DA  base $0848B2  kind=static_target
$06C304  in func $06C2E6  base $084088  kind=static_target
$06C310  in func $06C30A  base $0694D2  kind=static_target
$06C354  in func $06C342  base $08493C  kind=static_target
$06C408  in func $06C404  base $084088  kind=static_target
$06C40E  in func $06C40E  base $0848B2  kind=static_target
$06C444  in func $06C43E  base $0848B2  kind=static_target
$06C45E  in func $06C44A  base $06860A  kind=static_target
$06C46E  in func $06C462  base $0848B2  kind=static_target
$06C4E0  in func $06C4DA  base $0848C0  kind=static_target
$06C51A  in func $06C51A  base $0848B2  kind=static_target
$06C53C  in func $06C53C  base $085710  kind=static_target
$06C55C  in func $06C542  base $06860A  kind=static_target
$06C5E8  in func $06C5C0  base $06860A  kind=static_target
$06C60A  in func $06C5EC  base $01AB52  kind=static_target
$06C668  in func $06C63C  base $084088  kind=static_target
$06C716  in func $06C6C0  base $085968  kind=static_target
$06C71C  in func $06C71C  base $085CCC  kind=static_target
$06C73C  in func $06C72A  base $08493C  kind=static_target
$06C7A4  in func $06C7A0  base $084088  kind=static_target
$06C7AA  in func $06C7AA  base $0848B2  kind=static_target
$06C820  in func $06C81A  base $0848B2  kind=static_target
$06C83C  in func $06C83C  base $0848B2  kind=static_target
$06C884  in func $06C87E  base $0848B2  kind=static_target
$06C8B2  in func $06C8B2  base $0848B2  kind=static_target
$06C8D6  in func $06C8B8  base $084088  kind=static_target
$06C916  in func $06C904  base $084248  kind=static_target
$06C96A  in func $06C95A  base $08635C  kind=static_target
$06C980  in func $06C970  base $0849EE  kind=static_target
$06C9AA  in func $06C9A6  base $084088  kind=static_target
$06CA04  in func $06C9F4  base $0843D6  kind=static_target
$06CA0A  in func $06CA0A  base $0852C8  kind=static_target
$06CA20  in func $06CA10  base $084A2C  kind=static_target
$06CA7A  in func $06CA72  base $0843D6  kind=static_target
$06CAEC  in func $06CAC2  base $084088  kind=static_target
$06CB36  in func $06CB2C  base $084088  kind=static_target
$06CB6C  in func $06CB60  base $0848B2  kind=static_target
$06CB98  in func $06CB92  base $0848B2  kind=static_target
$06CC94  in func $06CC80  base $0849B4  kind=static_target
$06CCCA  in func $06CC9A  base $0843D6  kind=static_target
$06CD02  in func $06CCE8  base $01ABC6  kind=static_target
$06CD08  in func $06CD08  base $0852C8  kind=static_target
$06CD4E  in func $06CD3A  base $0848B2  kind=static_target
$06CD54  in func $06CD54  base $01ABB6  kind=static_target
$06CD64  in func $06CD5A  base $084088  kind=static_target
$06CDFC  in func $06CDFC  base $0852C8  kind=static_target
$06CE40  in func $06CE2C  base $0852C8  kind=static_target
$06CE58  in func $06CE46  base $084A2C  kind=static_target
$06CE7A  in func $06CE5E  base $084A2C  kind=static_target
$06CE88  in func $06CE80  base $084A2C  kind=static_target
$06CE9A  in func $06CE8E  base $084A2C  kind=static_target
$06CEAC  in func $06CEA0  base $084A2C  kind=static_target
$06CEBE  in func $06CEB2  base $084A2C  kind=static_target
$06CED2  in func $06CEC4  base $084A2C  kind=static_target
$06CF12  in func $06CF0E  base $084088  kind=static_target
$06CF34  in func $06CF18  base $084A1A  kind=static_target
$06CFBA  in func $06CF8A  base $08493C  kind=static_target
$06CFC0  in func $06CFC0  base $0852D6  kind=static_target
$06CFE0  in func $06CFDA  base $0850FC  kind=static_target
$06D016  in func $06D00A  base $0852F8  kind=static_target
$06D120  in func $06D11C  base $01B5CC  kind=static_target
$06D126  in func $06D126  base $01ABB6  kind=static_target
$06D16E  in func $06D164  base $01ABB6  kind=static_target
$06D1E0  in func $06D1CE  base $084248  kind=static_target
$06D200  in func $06D1FA  base $0850FC  kind=static_target
$06D5AA  in func $06D59E  base $084248  kind=static_target
$06D640  in func $06D632  base $085FAE  kind=static_target
$06D6A0  in func $06D692  base $085FAE  kind=static_target
$06D6DE  in func $06D6CE  base $08493C  kind=static_target
$06D6EE  in func $06D6E4  base $084A00  kind=static_target
$06DA22  in func $06D9D0  base $085968  kind=static_target
$06DA6C  in func $06DA4C  base $08493C  kind=static_target
$06DAB6  in func $06DA82  base $084088  kind=static_target
$06DAC2  in func $06DABC  base $0848B2  kind=static_target
$06DAF6  in func $06DAEA  base $0848B2  kind=static_target
$06DB42  in func $06DB42  base $0845C4  kind=static_target
$06DB66  in func $06DB48  base $084088  kind=static_target
$06DB94  in func $06DB94  base $0845C4  kind=static_target
$06DBCA  in func $06DBAE  base $084248  kind=static_target
$06DBEC  in func $06DBD6  base $00172C  kind=static_target
$06DC00  in func $06DBF2  base $08493C  kind=static_target
$06DC32  in func $06DC26  base $0843B0  kind=static_target
$06DC56  in func $06DC50  base $084728  kind=static_target
$06DE14  in func $06DDFA  base $0852C8  kind=static_target
$06DECA  in func $06DEC4  base $01040C  kind=static_target
$06DEDE  in func $06DEDE  base $01ABB6  kind=static_target
$06DF00  in func $06DEE4  base $01040C  kind=static_target
$06DF1A  in func $06DF14  base $01040C  kind=static_target
$06DF84  in func $06DF72  base $08495C  kind=static_target
$06DFD6  in func $06DFBC  base $08495C  kind=static_target
$06E044  in func $06E018  base $0852F8  kind=static_target
$06E14A  in func $06E122  base $085FAE  kind=static_target
$06E19A  in func $06E18C  base $084088  kind=static_target
$06E4DA  in func $06E4A6  base $085968  kind=static_target
$06E4E0  in func $06E4E0  base $085CCC  kind=static_target
$06E504  in func $06E4EE  base $08493C  kind=static_target
$06E56A  in func $06E55C  base $08413C  kind=static_target
$06E57C  in func $06E570  base $0848B2  kind=static_target
$06E5C6  in func $06E5C6  base $08571A  kind=static_target
$06E654  in func $06E654  base $0848B2  kind=static_target
$06E672  in func $06E65A  base $084088  kind=static_target
$06E706  in func $06E6EE  base $084088  kind=static_target
$06E746  in func $06E740  base $084248  kind=static_target
$06E79A  in func $06E74C  base $084248  kind=static_target
$06E84E  in func $06E834  base $0852D6  kind=static_target
$06E866  in func $06E854  base $08493C  kind=static_target
$06E8D8  in func $06E8CA  base $0848C0  kind=static_target
$06E932  in func $06E926  base $0845C4  kind=static_target
$06E97C  in func $06E97A  base $0852F8  kind=static_target
$06E9A8  in func $06E982  base $08493C  kind=static_target
$06EA24  in func $06EA0A  base $0848B2  kind=static_target
$06EA62  in func $06EA4E  base $0845C4  kind=static_target
$06EA92  in func $06EA84  base $0848B2  kind=static_target
$06EAE6  in func $06EADA  base $0845C4  kind=static_target
$06EB56  in func $06EB3E  base $08493C  kind=static_target
$06EBCE  in func $06EBBE  base $08493C  kind=static_target
$06EBFA  in func $06EBD4  base $01ABC6  kind=static_target
$06EC5C  in func $06EC5C  base $0852C8  kind=static_target
$06ED2C  in func $06ED1E  base $085FAE  kind=static_target
$06ED6E  in func $06ED64  base $084088  kind=static_target
$06EDA6  in func $06ED8E  base $0852F8  kind=static_target
$06EEB0  in func $06EE90  base $01ABC6  kind=static_target
$06EF30  in func $06EED0  base $084088  kind=static_target
$06EF36  in func $06EF36  base $085CA6  kind=static_target
$06EF82  in func $06EF82  base $0848B2  kind=static_target
$06EFAA  in func $06EF9E  base $084088  kind=static_target
$06EFBA  in func $06EFB0  base $01ABC6  kind=static_target
$06EFFC  in func $06EFDA  base $084088  kind=static_target
$06F014  in func $06F002  base $01B5A4  kind=static_target
$06F082  in func $06F07E  base $01B5A4  kind=static_target
$06F096  in func $06F088  base $0849B4  kind=static_target
$06F0A8  in func $06F0A4  base $084068  kind=static_target
$06F0D2  in func $06F0D2  base $0848B2  kind=static_target
$06F124  in func $06F0F6  base $01ABC6  kind=static_target
$06F130  in func $06F12A  base $01ABC6  kind=static_target
